epoch,accuracy,loss,val_accuracy,val_loss
59,0.7921820878982544,0.5228341221809387,0.7831683158874512,0.5397331118583679
60,0.7953982949256897,0.5222563147544861,0.7960395812988281,0.5379126071929932
61,0.794161319732666,0.5218976736068726,0.7792079448699951,0.541792094707489
62,0.7788223624229431,0.5472524166107178,0.7831683158874512,0.5291426181793213
63,0.7877288460731506,0.5291799306869507,0.7841584086418152,0.5413171648979187
64,0.7926768660545349,0.5219956636428833,0.7871286869049072,0.5353901386260986
65,0.7929242849349976,0.5174893140792847,0.7841584086418152,0.5339812636375427
66,0.7889658808708191,0.5271176099777222,0.7970296740531921,0.527781069278717
67,0.7946560978889465,0.518455445766449,0.7841584086418152,0.5343276262283325
68,0.7773379683494568,0.5487262010574341,0.7821782231330872,0.5361705422401428
69,0.7869866490364075,0.5267032980918884,0.788118839263916,0.5644591450691223
70,0.7889658808708191,0.5318098664283752,0.7821782231330872,0.5434903502464294
71,0.7887184619903564,0.5321401357650757,0.790099024772644,0.5311160683631897
72,0.7914398908615112,0.5243780612945557,0.7851485013961792,0.5328561663627625
73,0.789213240146637,0.5153036117553711,0.7831683158874512,0.5303401350975037
74,0.7877288460731506,0.5213813185691833,0.7811881303787231,0.5375606417655945
75,0.7817912101745605,0.53815758228302,0.7871286869049072,0.5385618805885315
76,0.794161319732666,0.5217581391334534,0.7841584086418152,0.5392453074455261
77,0.7963879108428955,0.5189069509506226,0.78910893201828,0.5382621884346008
78,0.8008411526679993,0.516684889793396,0.7990099191665649,0.5240246057510376
79,0.7978723645210266,0.5119146704673767,0.800990104675293,0.5213802456855774
80,0.7998515367507935,0.5160819888114929,0.7930693030357361,0.5388649106025696
81,0.7971301078796387,0.5142565369606018,0.7960395812988281,0.5247105956077576
82,0.7929242849349976,0.5152283310890198,0.7940593957901001,0.5270888805389404
83,0.7904502749443054,0.5196513533592224,0.790099024772644,0.5324522852897644
84,0.7882236242294312,0.5194234848022461,0.7930693030357361,0.5389683246612549
85,0.7906976938247681,0.5380069613456726,0.7930693030357361,0.5388913750648499
86,0.7852548360824585,0.5391614437103271,0.7910891175270081,0.5370895266532898
87,0.7988619208335876,0.5137248635292053,0.7950494885444641,0.5360378623008728
88,0.7946560978889465,0.5215771198272705,0.7910891175270081,0.5282835960388184
89,0.7953982949256897,0.513763964176178,0.800990104675293,0.5401532649993896
90,0.7939139008522034,0.5230746269226074,0.78910893201828,0.530147135257721
91,0.7953982949256897,0.5124135613441467,0.7950494885444641,0.5185272097587585
92,0.7996041774749756,0.5063785910606384,0.7970296740531921,0.5197194218635559
93,0.7926768660545349,0.5124215483665466,0.7980198264122009,0.5238977670669556
94,0.8005937933921814,0.5108851194381714,0.8079208135604858,0.5186851024627686
95,0.7963879108428955,0.5071305632591248,0.788118839263916,0.5252987742424011
96,0.7966353297233582,0.5074548125267029,0.800000011920929,0.5254052877426147
97,0.8025729656219482,0.5028368830680847,0.7920792102813721,0.526375949382782
98,0.794161319732666,0.5092911720275879,0.800990104675293,0.5245152711868286
99,0.7973775267601013,0.5154092311859131,0.7990099191665649,0.5232366323471069
